ФИО,Возраст,Пол,Email,Телефон,Паспортные данные,Откуда,Куда,Дата отъезда,Дата приезда,Рейс,Вагон и место,Стоимость,Статус билета,Карта оплаты
Ж,35-49,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,пассажирские,*****,< 1000,Использован,**** **** **** ****
Ж,25-34,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,сезонные пассажирские,*****,2000 - 4000,Использован,**** **** **** ****
М,50-64,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Лето,Лето,скоростные,*****,2000 - 4000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,скоростные,*****,>=5000,Использован,**** **** **** ****
Ж,25-34,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Зима,Зима,скоростные,*****,2000 - 4000,Использован,**** **** **** ****
Ж,35-49,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Весна,Весна,пассажирские,*****,1000 - 2000,Использован,**** **** **** ****
Ж,18-24,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Осень,Осень,сезонные поезда,*****,< 1000,Использован,**** **** **** ****
М,50-64,Мужской,*****@*****.***,+7**********,**** ******,Азия,Европа,Зима,Зима,высокоскоростные,*****,2000 - 4000,Использован,**** **** **** ****
Ж,35-49,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,высокоскоростные,*****,>=5000,Использован,**** **** **** ****
М,18-24,Мужской,*****@*****.***,+7**********,**** ******,Азия,Европа,Лето,Лето,пассажирские,*****,1000 - 2000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Азия,Европа,Лето,Лето,сезонные пассажирские,*****,< 1000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Весна,Весна,сезонные пассажирские,*****,4000 - 5000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,высокоскоростные,*****,2000 - 4000,Использован,**** **** **** ****
Ж,18-24,Женский,*****@*****.***,+7**********,**** ******,Европа,Азия,Лето,Лето,пассажирские,*****,>=5000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Азия,Европа,Лето,Лето,высокоскоростные,*****,4000 - 5000,Использован,**** **** **** ****
М,65+,Мужской,*****@*****.***,+7**********,**** ******,Азия,Европа,Зима,Зима,пассажирские,*****,2000 - 4000,Возвращен,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,скоростные,*****,2000 - 4000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Лето,Лето,сезонные пассажирские,*****,2000 - 4000,Использован,**** **** **** ****
М,65+,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Лето,Лето,сезонные поезда,*****,>=5000,Использован,**** **** **** ****
Ж,25-34,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Лето,Лето,сезонные пассажирские,*****,2000 - 4000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,сезонные пассажирские,*****,2000 - 4000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Зима,Зима,пассажирские,*****,< 1000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Азия,Осень,Осень,сезонные поезда,*****,< 1000,Использован,**** **** **** ****
Ж,50-64,Женский,*****@*****.***,+7**********,**** ******,Европа,Азия,Зима,Зима,скоростные,*****,4000 - 5000,Использован,**** **** **** ****
Ж,50-64,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,скорые поезда,*****,< 1000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Осень,Осень,высокоскоростные,*****,< 1000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Весна,Весна,сезонные поезда,*****,< 1000,Использован,**** **** **** ****
Ж,18-24,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Весна,Весна,скорые поезда,*****,2000 - 4000,Использован,**** **** **** ****
Ж,35-49,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Осень,Осень,скорые поезда,*****,1000 - 2000,Использован,**** **** **** ****
М,50-64,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Зима,Зима,высокоскоростные,*****,< 1000,Использован,**** **** **** ****
Ж,35-49,Женский,*****@*****.***,+7**********,**** ******,Европа,Азия,Осень,Осень,пассажирские,*****,1000 - 2000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Лето,Лето,скорые поезда,*****,2000 - 4000,Использован,**** **** **** ****
Ж,18-24,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Зима,Зима,скорые поезда,*****,< 1000,Использован,**** **** **** ****
Ж,50-64,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,скоростные,*****,>=5000,Использован,**** **** **** ****
Ж,50-64,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Весна,Весна,высокоскоростные,*****,1000 - 2000,Использован,**** **** **** ****
М,50-64,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Весна,Весна,высокоскоростные,*****,< 1000,Использован,**** **** **** ****
М,18-24,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,пассажирские,*****,>=5000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Зима,Зима,пассажирские,*****,1000 - 2000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Зима,Зима,высокоскоростные,*****,4000 - 5000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,сезонные поезда,*****,4000 - 5000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Зима,Зима,высокоскоростные,*****,4000 - 5000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Азия,Осень,Осень,пассажирские,*****,< 1000,Использован,**** **** **** ****
Ж,18-24,Женский,*****@*****.***,+7**********,**** ******,Азия,Европа,Весна,Весна,скорые поезда,*****,2000 - 4000,Использован,**** **** **** ****
М,35-49,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,скоростные,*****,1000 - 2000,Использован,**** **** **** ****
Ж,65+,Женский,*****@*****.***,+7**********,**** ******,Европа,Европа,Осень,Осень,пассажирские,*****,1000 - 2000,Использован,**** **** **** ****
М,25-34,Мужской,*****@*****.***,+7**********,**** ******,Европа,Европа,Лето,Лето,пассажирские,*****,2000 - 4000,Использован,**** **** **** ****
